tipo_propuesta_formativa_desc,propuesta_formativa_desc,anio_academico,actividad_desc,periodo_lectivo,catedra_desc,comision_desc,condicion_regularidad_desc,resultado_desc,cantidad_alumnos,total,porcentaje
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,DESCALZI_11-00245,DESCALZI,Libre,Sin Actuación,2,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,DESCALZI_11-00245,DESCALZI,Regular,Regular,24,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Libre,5,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Sin Actuación,1,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Regular,Regular,6,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,GANAME_11-00245,GANAME,Libre,Libre,8,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,GANAME_11-00245,GANAME,Regular,Regular,3,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,NAVARRO_11-00245,NAVARRO,Libre,Libre,6,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,NAVARRO_11-00245,NAVARRO,Regular,Regular,23,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,NELLI_11-00245,NELLI,Libre,Libre,5,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,NELLI_11-00245,NELLI,Libre,Sin Actuación,5,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - PRIMER SEMESTRE,NELLI_11-00245,NELLI,Regular,Regular,24,,
Ciclo Básico,Ciencias Económicas,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Libre,202,,
Ciclo Básico,Ciencias Económicas,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Sin Actuación,243,,
Ciclo Básico,Ciencias Económicas,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Regular,Regular,214,,
Ciclo Básico,Contador Público,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Libre,131,,
Ciclo Básico,Contador Público,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Sin Actuación,164,,
Ciclo Básico,Contador Público,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Regular,Regular,144,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Libre,67,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Sin Actuación,65,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Regular,Regular,86,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Libre,14,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Libre,Sin Actuación,17,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00245) - PRINCIPIOS Y ESTRUCTURA DE LA ECONOMIA,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00245,DISTANCIA,Regular,Regular,14,,
Ciclo Profesional,Contador Público,2019,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Libre,Sin Actuación,125,,
Ciclo Profesional,Contador Público,2019,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Regular,Regular,25,,
Ciclo Profesional,Contador Público,2020,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Libre,Libre,3,,
Ciclo Profesional,Contador Público,2020,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Libre,Sin Actuación,77,,
Ciclo Profesional,Contador Público,2020,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Regular,Regular,69,,
Ciclo Profesional,Contador Público,2021,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Libre,Libre,5,,
Ciclo Profesional,Contador Público,2021,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Libre,Sin Actuación,131,,
Ciclo Profesional,Contador Público,2021,(11-00246) - APLICACIONES Y FORMULACION DE PROYECTOS DE INVERSION,11 - PRIMER SEMESTRE,AISA_11-00246,AISA,Regular,Regular,106,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00271) - COMPORTAMIENTO ORGANIZACIONAL,11 - PRIMER SEMESTRE,GODOY_11-00271,GODOY,Libre,Libre,4,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00271) - COMPORTAMIENTO ORGANIZACIONAL,11 - PRIMER SEMESTRE,GODOY_11-00271,GODOY,Regular,Regular,11,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00271) - COMPORTAMIENTO ORGANIZACIONAL,11 - PRIMER SEMESTRE,ZAMBONI_11-00271,ZAMBONI,Libre,Sin Actuación,2,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00271) - COMPORTAMIENTO ORGANIZACIONAL,11 - PRIMER SEMESTRE,ZAMBONI_11-00271,ZAMBONI,Regular,Regular,16,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00271) - COMPORTAMIENTO ORGANIZACIONAL,11 - PRIMER SEMESTRE,ZAMBONI_11-00271,ZAMBONI,Libre,Sin Actuación,1,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00271) - COMPORTAMIENTO ORGANIZACIONAL,11 - PRIMER SEMESTRE,ZAMBONI_11-00271,ZAMBONI,Regular,Regular,25,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Libre,Libre,15,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Libre,Sin Actuación,7,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Regular,Regular,53,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Libre,Libre,10,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Libre,Sin Actuación,10,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Regular,Regular,45,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Libre,Libre,22,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Libre,Sin Actuación,1,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00272) - FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN,11 - PRIMER SEMESTRE,BORETTO_11-00272,BORETTO,Regular,Regular,70,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Libre,Libre,2,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Libre,Sin Actuación,5,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Regular,Regular,41,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Libre,Libre,6,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Regular,Regular,38,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Sin Actuación,Sin Actuación,1,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Libre,Libre,12,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00273) - GESTIÓN BANCARIA Y MERCADOS FINANCIEROS,11 - PRIMER SEMESTRE,MUSICANTE_11-00273,MUSICANTE,Regular,Regular,35,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Libre,45,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,94,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Regular,Regular,142,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Libre,14,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,40,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Regular,Regular,48,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Libre,3,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,9,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Regular,Regular,11,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Libre,37,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Sin Actuación,31,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Regular,Regular,78,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Libre,Libre,25,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Libre,Sin Actuación,42,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Regular,Regular,17,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Libre,Libre,34,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Libre,Sin Actuación,40,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Regular,Regular,74,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Libre,Libre,83,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,1,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Regular,Regular,69,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Libre,Libre,18,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Libre,Sin Actuación,6,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Regular,Regular,106,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NEDER_11-00274,NEDER,Libre,Libre,33,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NEDER_11-00274,NEDER,Regular,Regular,6,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Libre,Libre,17,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Regular,Regular,84,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Sin Actuación,Sin Actuación,38,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Libre,17,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Sin Actuación,18,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Regular,Regular,33,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Libre,Libre,17,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Libre,Sin Actuación,10,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Regular,Regular,8,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Libre,Libre,12,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Libre,Sin Actuación,18,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Regular,Regular,37,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Libre,Libre,31,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,1,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Regular,Regular,30,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Libre,Libre,5,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Libre,Sin Actuación,2,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Regular,Regular,35,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NEDER_11-00274,NEDER,Libre,Libre,15,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NEDER_11-00274,NEDER,Regular,Regular,1,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Libre,Libre,5,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Regular,Regular,29,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Sin Actuación,Sin Actuación,15,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Libre,4,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Sin Actuación,1,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Regular,Regular,13,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Libre,Libre,3,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Libre,Sin Actuación,2,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Regular,Regular,1,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Libre,Libre,3,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Libre,Sin Actuación,6,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,JACOBO_11-00274,JACOBO,Regular,Regular,15,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Libre,Libre,6,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MAMONDI_11-00274,MAMONDI,Regular,Regular,13,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Libre,Libre,3,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Libre,Sin Actuación,3,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,MOTTA_11-00274,MOTTA,Regular,Regular,26,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NEDER_11-00274,NEDER,Libre,Libre,8,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NEDER_11-00274,NEDER,Regular,Regular,4,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Libre,Libre,1,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Regular,Regular,20,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,NELLI_11-00274,NELLI,Sin Actuación,Sin Actuación,11,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Libre,Libre,160,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Libre,Sin Actuación,122,,
Ciclo Básico,Contador Público,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Regular,Regular,129,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Libre,Libre,60,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Libre,Sin Actuación,47,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Regular,Regular,40,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Libre,Libre,18,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Libre,Sin Actuación,10,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00274) - MACROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00274,DISTANCIA_274,Regular,Regular,16,,
Ciclo Básico,Contador Público,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Libre,33,,
Ciclo Básico,Contador Público,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,85,,
Ciclo Básico,Contador Público,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Regular,Regular,114,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Libre,12,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,35,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Regular,Regular,50,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Libre,5,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Libre,Sin Actuación,12,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00274) - MACROECONOMIA I,11 - CURSOS VERANO,MAMONDI_11-00274,MAMONDI,Regular,Regular,21,,
Ciclo Básico,Contador Público,2020,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Libre,29,,
Ciclo Básico,Contador Público,2020,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Libre,Sin Actuación,3,,
Ciclo Básico,Contador Público,2020,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,CRISTINA_11-00274,CRISTINA,Regular,Regular,124,,
Ciclo Básico,Contador Público,2020,(11-00274) - MACROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00274,DISTANCIA,Libre,Libre,22,,
